,Wikipedia_Movie_ID,Freebase_Movie_ID,Movie_Name,Movie_Release_Date,Movie_Box_Office_Revenue,Movie_Runtime,Movie_Languages,Movie_Countries,Movie_Genres,Quartile
19034,565879,/m/02qm_f,The Incredibles,2004-10-27,631442092.0,116.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0btmb"": ""Superhero"", ""/m/0hcr"": ""Animation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",Q5
19035,11779733,/m/02rr_zv,Beverly Hills Chihuahua,2008-09-18,145824897.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/0bj8m2"": ""Children's"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",Q5
19037,27928788,/m/0ch1hd8,Standing Ovation,2010,531806.0,105.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/04rlf"": ""Music"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",Q1
19040,7668793,/m/0kvds4,The Running Man,1987-11-13,38122105.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia"", ""/m/060__y"": ""Film adaptation""}",Q4
19045,31039968,/m/0gg9n93,Hanna's War,1988-11-23,139796.0,145.0,"{""/m/02h40lc"": ""English Language"", ""/m/02ztjwg"": ""Hungarian language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",Q1
19054,1712963,/m/05qfnl,Snow Day,2000-01-29,62464731.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen"", ""/m/09q17"": ""Slapstick""}",Q5
19062,4059223,/m/0bf_l7,88 Minutes,2007-03-02,32573503.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",Q4
19069,20935471,/m/05b2d7t,Grievous Bodily Harm,1988-10-27,82267.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",Q1
19082,5457037,/m/0dmr6t,Betrayed,1988-08-26,25816139.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02wtdps"": ""Crime Thriller""}",Q4
19093,8777894,/m/027jdg0,Dangerous Game,1993,23671.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Q1
19094,24608768,/m/0807lfc,The One and Only,1978-02-03,16928137.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01z02hx"": ""Sports"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",Q3
19095,11467488,/m/02rdvz1,Feast of Love,2007-09-28,5741608.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/060__y"": ""Film adaptation""}",Q2
19120,3293089,/m/093tgd,Bulletproof,1988,807947.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller""}",Q1
19123,158982,/m/014zwb,You've Got Mail,1998-12-18,250821495.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3nyp"": ""Workplace Comedy"", ""/m/01z4y"": ""Comedy""}",Q5
19135,689980,/m/032_yq,Mercury Rising,1998-04-03,93107289.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}",Q5
19178,6029253,/m/0fld1j,I'll See You in My Dreams,1952-10-24,2900000.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03bxz7"": ""Biographical film""}",Q2
19182,19931140,/m/04m2dsh,Black Ice,2007-10-19,1597117.0,100.0,"{""/m/01gp_d"": ""Finnish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/02vzc"": ""Finland"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama""}",Q2
19192,6389163,/m/0g3g0y,The Gingerbread Man,1998-01-23,1534569.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/05bh16v"": ""Courtroom Drama"", ""/m/03j0dp"": ""Neo-noir""}",Q2
19244,12746058,/m/02x30r4,Towelhead,2007-09-08,675662.0,124.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/0219x_"": ""Indie"", ""/m/060__y"": ""Film adaptation""}",Q1
19251,14954930,/m/05cbyms,New In Town,2009-01-30,29010817.0,97.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",Q4
19260,1882956,/m/063h78,Moonlight Mile,2002-09-24,10011050.0,116.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01j1n2"": ""Coming of age"", ""/m/02h8pkk"": ""Family Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/05bh16v"": ""Courtroom Drama""}",Q3
19264,4631300,/m/0cdkzm,The Eighth Day,1996-05-22,33031984.0,118.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",Q4
19276,922084,/m/03q5db,Legend,1985-08-28,15502112.0,89.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3n2_"": ""Fantasy Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0520_cy"": ""Sword and sorcery films""}",Q3
19278,10192270,/m/02q4q_3,Follow the Sun,1951,1150000.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Q1
19291,1884712,/m/063m9m,Dark City,1998-02-27,27200316.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/03j0dp"": ""Neo-noir""}",Q4
19296,2861237,/m/087gfp,Last Dance,1996-05-03,5939449.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",Q2
19306,20519199,/m/051xr5y,Otto; or Up with Dead People,2007,11295.0,95.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/0hn10"": ""LGBT"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0d63kt"": ""Gay"", ""/m/01q03"": ""Cult"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/0jb4p32"": ""Zombie Film""}",Q1
19326,32781983,/m/0h3nj2q,Hysteria,2011-09-15,7954139.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom"", ""/m/04g61"": ""Luxembourg"", ""/m/0345h"": ""Germany""}","{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}",Q3
19340,984020,/m/03wmwb,What the #$*! Do We Know!?,2004-06-18,15998178.0,146.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0jtdp"": ""Documentary""}",Q3
19343,4362030,/m/0bz6sq,Spiceworld,1998-01-23,75342592.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",Q5
19345,24077910,/m/0cp0790,Barney's Version,2010-09-10,8454301.0,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03rjj"": ""Italy"", ""/m/0d060g"": ""Canada""}","{""/m/07s9rl0"": ""Drama""}",Q3
19349,2421437,/m/07bxnb,A Midsummer Night's Sex Comedy,1982-07-16,9077269.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0gf28"": ""Parody"", ""/m/02l7c8"": ""Romance Film""}",Q3
19350,99015,/m/0p9pl,Doctor Dolittle,1967,9000000.0,152.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/04t36"": ""Musical"", ""/m/04xvlr"": ""Period piece"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/01z4y"": ""Comedy""}",Q3
19355,17470255,/m/0479tjc,Tyson,2008-05,942049.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01cgz"": ""Boxing"", ""/m/0jtdp"": ""Documentary""}",Q1
19374,230536,/m/01hjwf,Good Burger,1997-07-25,23712993.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/06qln"": ""Stop motion"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen""}",Q4
19377,16963505,/m/05qbbfb,The Last Airbender,2010-07-01,319713881.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",Q5
19380,6852012,/m/0gslf1,Jesus Camp,2006-09-15,1013596.0,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04p5fxn"": ""Christian film"", ""/m/07s9rl0"": ""Drama"", ""/m/0jtdp"": ""Documentary""}",Q1
19390,572255,/m/02r9wh,Walking Tall,1973-02-22,23000000.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/017fp"": ""Biography"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action""}",Q4
19399,21452659,/m/05f7jsw,Love and Other Impossible Pursuits,2009-09-16,452191.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",Q1
19415,692661,/m/0337wr,Carlito's Way,1993-11-10,63848322.0,143.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3n01"": ""Crime Drama""}",Q5
19425,1896864,/m/064kkg,9½ Weeks,1986-02-21,6734844.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02js9"": ""Erotica""}",Q3
19439,21735726,/m/05mzfm0,The 3 Rooms of Melancholia,2005,19317.0,106.0,"{""/m/0198z0"": ""Chechen Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/02vzc"": ""Finland"", ""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden"", ""/m/0345h"": ""Germany""}","{""/m/082gq"": ""War film"", ""/m/03q4nz"": ""World cinema"", ""/m/0jtdp"": ""Documentary""}",Q1
19441,28134939,/m/0cmddrx,LOL: Laughing Out Loud,2012-02-10,9304567.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}",Q3
19447,376485,/m/0211pk,Cube,1997-09-09,595727.0,92.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0hj3n1c"": ""Escape Film""}",Q1
19455,2965435,/m/08gjyx,The Inkwell,1994,8880705.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",Q3
19470,2497347,/m/07h_rj,Prom Night,1980-07-18,14796236.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/02b5_l"": ""Teen"", ""/m/01585b"": ""Slasher""}",Q3
19478,1241597,/m/04lg07,Enigma,2001,15705007.0,119.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany"", ""/m/07ssc"": ""United Kingdom"", ""/m/059j2"": ""Netherlands""}","{""/m/01jfsb"": ""Thriller"", ""/m/060__y"": ""Film adaptation"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02l7c8"": ""Romance Film"", ""/m/0bkbm"": ""Spy""}",Q3
19482,1055198,/m/042222,Paper Moon,1973-05-09,30933743.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/03pgfj"": ""New Hollywood""}",Q4
19501,14230829,/m/03cyk2d,The Little Minister,1934,1104000.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",Q1
19512,34430924,/m/0h_f7x8,10 Promises to My Dog,2008-03-15,15332225.0,117.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Q3
19534,418110,/m/0260bz,Amistad,1997-12-04,44229441.0,155.0,"{""/m/02hwtky"": ""Mende Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03g3w"": ""History"", ""/m/02p0szs"": ""Historical fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvh5"": ""Costume drama"", ""/m/05bh16v"": ""Courtroom Drama""}",Q4
19539,3599765,/m/09p2c8,Beyond a Reasonable Doubt,1956-09-05,1100000.0,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01g6gs"": ""Black-and-white"", ""/m/02xh1"": ""Film noir""}",Q1
19553,498181,/m/02hn6z,The Order,2003-09-05,11560806.0,102.0,"{""/m/0ycv"": ""Aramaic language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/04w042"": ""Assyrian Neo-Aramaic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller""}",Q3
19557,1962520,/m/0697_g,Keeping the Faith,2000-04-05,59945183.0,129.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02djzlc"": ""Religious Film""}",Q5
19562,2688210,/m/07y1v8,Rapa Nui,1994-04-14,305070.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/03mqtr"": ""Political drama""}",Q1
19563,6317956,/m/0g0s8p,Iron Will,1994-01-14,21006361.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure"", ""/m/02h8pkk"": ""Family Drama""}",Q4
19576,9058143,/m/027w48q,Top Dog,1995,5093707.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller"", ""/m/01z4y"": ""Comedy""}",Q2
19577,240357,/m/01jw37,Interiors,1978-09,10432366.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03pgfj"": ""New Hollywood""}",Q3
19592,1549008,/m/059k85,Herbie: Fully Loaded,2005-06-19,144133816.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hqxf"": ""Family Film"", ""/m/0ltv"": ""Auto racing""}",Q5
19624,6491387,/m/0g7d03,Dr. Giggles,1992-10-23,8403433.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0vgkd"": ""Black comedy"", ""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0gw5n2f"": ""Japanese Movies""}",Q3
19634,32252,/m/07xrm,Unbreakable,2000,248118121.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0c3351"": ""Suspense""}",Q5
19635,101914,/m/0ptx_,Dog Day Afternoon,1975,50000000.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/01f9r0"": ""Docudrama"", ""/m/07s9rl0"": ""Drama"", ""/m/03pgfj"": ""New Hollywood""}",Q4
19653,17292183,/m/02z3r8t,"New York, I Love You",2008-09,8049666.0,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/0121sr"": ""Gujarati Language"", ""/m/0880p"": ""Yiddish Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",Q3
19663,1333447,/m/05pdc76,Roosters,1993-09-14,148919.0,110.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Q1
19677,2925678,/m/08d1dj,Tumbleweeds,2000-03-03,1350248.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",Q1
19712,20169447,/m/04ygfgl,Dance Flick,2009-05-22,31439140.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/04t36"": ""Musical"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/04dn71w"": ""Dance""}",Q4
